00662	200	19639
00663	200	20819
00664	200	21020
00665	200	20503
00666	200	19686
00667	200	19373
00668	200	19285
00669	200	21332
0066a	200	19650
0066b	200	19975
0066c	200	19498
0066d	200	22081
0066e	200	21207
0066f	200	21413
00670	200	20045
00671	200	21252
00672	200	19341
00673	200	20778
00674	200	21156
00675	200	21377
00676	200	20664
00677	200	21602
00678	200	19688
00679	200	21448
0067a	200	19687
0067b	200	21398
0067c	200	21563
0067d	200	21211
0067e	200	21796
0067f	200	19651
00680	200	20267
00681	200	19605
00682	200	21368
00683	200	21611
00684	200	22157
00685	200	20788
00686	200	21033
00687	200	19957
00688	200	20586
00689	200	21636
0068a	200	20628
0068b	200	20285
0068c	200	21212
0068d	200	20547
0068e	200	21448
0068f	200	20059
00690	200	22110
00691	200	20703
00692	200	19529
00693	200	23208
00694	200	19380
00695	200	21135
00696	200	20624
00697	200	20348
00698	200	22188
00699	200	22684
0069a	200	18206
0069b	200	21167
0069c	200	20784
0069d	200	19484
0069e	200	21604
0069f	200	20779
006a0	200	21997
006a1	200	20630
006a2	200	21164
006a3	200	20121
006a4	200	19851
006a5	200	19602
006a6	200	20196
006a7	200	21921
006a8	200	22070
006a9	200	19803
006aa	200	21283
006ab	200	20552
006ac	200	21256
006ad	200	20239
006ae	200	20786
006af	200	20187
006b0	200	21367
006b1	200	20676
006b2	200	19289
006b3	200	20315
006b4	200	21237
006b5	200	21405
006b6	200	20191
006b7	200	19760
006b8	200	22185
006b9	200	20154
006ba	200	21243
006bb	200	18946
006bc	200	20199
006bd	200	20782
006be	200	20702
006bf	200	19723
006c0	200	20162
006c1	200	21163
006c2	200	19610
006c3	200	21178
006c4	200	19620
006c5	200	21883
006c6	200	21443
006c7	200	20982
006c8	200	19843
006c9	200	19845
006ca	200	19916
006cb	200	21575
006cc	200	21789
006cd	200	21288
006ce	200	19962
006cf	200	20037
006d0	200	21107
006d1	200	21055
006d2	200	21525
006d3	200	20577
006d4	200	20079
006d5	200	20583
006d6	200	20931
006d7	200	21442
006d8	200	21252
006d9	200	19958
006da	200	18787
006db	200	21452
006dc	200	21248
006dd	200	21099
006de	200	20344
006df	200	19572
006e0	200	21139
006e1	200	20782
006e2	200	20350
006e3	200	21162
006e4	200	20946
006e5	200	21768
006e6	200	21726
006e7	200	21201
006e8	200	20187
006e9	200	21224
006ea	200	20048
006eb	200	20814
006ec	200	20671
006ed	200	21497
006ee	200	21693
006ef	200	20470
006f0	200	19333
006f1	200	20313
006f2	200	21759
006f3	200	21755
006f4	200	19690
006f5	200	20472
006f6	200	21007
006f7	200	21566
006f8	200	21287
006f9	200	19381
006fa	200	20307
006fb	200	22034
006fc	200	20817
006fd	200	20551
006fe	200	20428
006ff	200	21162
00700	200	20660
00701	200	20280
00702	200	20976
00703	200	20430
00704	200	20441
00705	200	19691
00706	200	22553
00707	200	22032
00708	200	21605
00709	200	21137
0070a	200	20265
0070b	200	20941
0070c	200	20155
0070d	200	21638
0070e	200	21170
0070f	200	18990
00710	200	22111
00711	200	20575
00712	200	19607
00713	200	19233
00714	200	21053
00715	200	20475
00716	200	22036
00717	200	20000
00718	200	20836
00719	200	20955
0071a	200	22068
0071b	200	19804
0071c	200	19214
0071d	200	20616
0071e	200	19970
0071f	200	21675
00720	200	20314
00721	200	19574
00722	200	22495
00723	200	19604
00724	200	21052
00725	200	20471
00726	200	22117
00727	200	20194
00728	200	18755
00729	200	19490
0072a	200	21995
0072b	200	20616
0072c	200	20822
0072d	200	20313
0072e	200	21958
0072f	200	20978
00730	200	20974
00731	200	20117
00732	200	20313
00733	200	21440
00734	200	20856
00735	200	20513
00736	200	22263
00737	200	21106
00738	200	20194
00739	200	21284
0073a	200	21488
0073b	200	19960
0073c	200	21959
0073d	200	20237
0073e	200	20853
0073f	200	21713
00740	200	20897
00741	200	20664
00742	200	21324
00743	200	21410
00744	200	19766
00745	200	20668
00746	200	20398
00747	200	20358
00748	200	20265
00749	200	20659
0074a	200	20669
0074b	200	18913
0074c	200	20189
0074d	200	21285
0074e	200	21058
0074f	200	21213
00750	200	20516
00751	200	20744
00752	200	21360
00753	200	18359
00754	200	21552
00755	200	20897
00756	200	20588
00757	200	19072
00758	200	21601
00759	200	21130
0075a	200	19795
0075b	200	22419
0075c	200	20756
0075d	200	20750
0075e	200	19607
0075f	200	20383
00760	200	22226
00761	200	19557
00762	200	22576
00763	200	20430
00764	200	22032
00765	200	20044
00766	200	19765
00767	200	20539
00768	200	20899
00769	200	20248
0076a	200	21996
0076b	200	19653
0076c	200	20671
0076d	200	20898
0076e	200	22144
0076f	200	19520
00770	200	20667
00771	200	20783
00772	200	19264
00773	200	21367
00774	200	20072
00775	200	20273
00776	200	21597
00777	200	20120
00778	200	19990
00779	200	20078
0077a	200	19842
0077b	200	19568
0077c	200	20194
0077d	200	22302
0077e	200	20003
0077f	200	20190
00780	200	20313
00781	200	20824
00782	200	21912
00783	200	20760
00784	200	20901
00785	200	21098
00786	200	21188
00787	200	20395
00788	200	19992
00789	200	20361
0078a	200	20053
0078b	200	20048
0078c	200	20356
0078d	200	21490
0078e	200	19370
0078f	200	22184
00790	200	20591
00791	200	20749
00792	200	20391
00793	200	20896
00794	200	20229
00795	200	22076
00796	200	21330
00797	200	20806
00798	200	21416
00799	200	21133
0079a	200	19566
0079b	200	21496
0079c	200	20831
0079d	200	20819
0079e	200	20863
0079f	200	21285
007a0	200	20347
007a1	200	20195
007a2	200	19099
007a3	200	20707
007a4	200	20747
007a5	200	20960
007a6	200	21080
007a7	200	19685
007a8	200	19883
007a9	200	20268
007aa	200	21249
007ab	200	21880
007ac	200	19989
007ad	200	20183
007ae	200	20552
007af	200	21491
007b0	200	21293
007b1	200	19796
007b2	200	20978
007b3	200	22030
007b4	200	21210
007b5	200	21173
007b6	200	22425
007b7	200	21065
007b8	200	21534
007b9	200	19411
007ba	200	20117
007bb	200	20241
007bc	200	20189
007bd	200	19998
007be	200	20742
007bf	200	19883
007c0	200	20660
007c1	200	19026
007c2	200	21570
007c3	200	20002
007c4	200	22024
007c5	200	21681
007c6	200	21684
007c7	200	20780
007c8	200	21249
007c9	200	20591
007ca	200	20705
007cb	200	20628
007cc	200	20882
007cd	200	21874
007ce	200	22578
007cf	200	20313
007d0	200	21375
007d1	200	20864
007d2	200	19641
007d3	200	21338
007d4	200	22295
007d5	200	19029
007d6	200	22039
007d7	200	21251
007d8	200	21287
007d9	200	21287
007da	200	20200
007db	200	19762
007dc	200	21922
007dd	200	20989
007de	200	20350
007df	200	21683
007e0	200	19543
007e1	200	20040
007e2	200	23526
007e3	200	20593
007e4	200	19770
007e5	200	19996
007e6	200	19650
007e7	200	20818
007e8	200	19727
007e9	200	21724
007ea	200	23056
007eb	200	21302
007ec	200	19527
007ed	200	21018
007ee	200	20273
007ef	200	20859
007f0	200	20835
007f1	200	22120
007f2	200	20509
007f3	200	19655
007f4	200	21486
007f5	200	20082
007f6	200	21570
007f7	200	20321
007f8	200	20945
007f9	200	20312
007fa	200	20854
007fb	200	20942
007fc	200	20035
007fd	200	20984
007fe	200	20666
007ff	200	19058
00800	200	20968
00801	200	21992
00802	200	20076
00803	200	19810
00804	200	19935
00805	200	19225
00806	200	19646
00807	200	20047
00808	200	19922
00809	200	20704
0080a	200	20905
0080b	200	21958
0080c	200	21769
0080d	200	20009
0080e	200	20784
0080f	200	20579
00810	200	21011
00811	200	19493
00812	200	20118
00813	200	20621
00814	200	20910
00815	200	19878
00816	200	19611
00817	200	18630
00818	200	20977
00819	200	18559
0081a	200	21298
0081b	200	21245
0081c	200	20822
0081d	200	19289
0081e	200	21912
0081f	200	22417
00820	200	21017
00821	200	21288
00822	200	20323
00823	200	20349
00824	200	19498
00825	200	19500
00826	200	20829
00827	200	19797
00828	200	20476
00829	200	19600
0082a	200	20660
0082b	200	20471
0082c	200	21403
0082d	200	21529
0082e	200	20514
0082f	200	20664
00830	200	20387
00831	200	20975
00832	200	21059
00833	200	21215
00834	200	19803
00835	200	20353
00836	200	22697
00837	200	20550
00838	200	20033
00839	200	19795
0083a	200	19536
0083b	200	19297
0083c	200	21029
0083d	200	19266
0083e	200	19772
0083f	200	20237
00840	200	21749
00841	200	21176
00842	200	20125
00843	200	21092
00844	200	22021
00845	200	21830
00846	200	20127
00847	200	21325
00848	200	20608
00849	200	19257
0084a	200	22614
0084b	200	19444
0084c	200	21907
0084d	200	19560
0084e	200	21958
0084f	200	21447
00850	200	20080
00851	200	20278
00852	200	20899
00853	200	21061
00854	200	22578
00855	200	21395
00856	200	22225
00857	200	20481
00858	200	19652
00859	200	20788
0085a	200	19498
0085b	200	20736
0085c	200	19446
0085d	200	21133
0085e	200	20820
0085f	200	20974
00860	200	20469
00861	200	20890
00862	200	21215
00863	200	21436
00864	200	18945
00865	200	19612
00866	200	19612
00867	200	20154
00868	200	21721
00869	200	21685
0086a	200	20581
0086b	200	22232
0086c	200	20770
0086d	200	19813
0086e	200	20080
0086f	200	19179
00870	200	19920
00871	200	20901
00872	200	19921
00873	200	21727
00874	200	20636
00875	200	19648
00876	200	19379
00877	200	21609
00878	200	22475
00879	200	21865
0087a	200	22150
0087b	200	20320
0087c	200	19685
0087d	200	21732
0087e	200	20034
0087f	200	21328
00880	200	22148
00881	200	18985
00882	200	20323
00883	200	20350
00884	200	20009
00885	200	20504
00886	200	21558
00887	200	21536
00888	200	22741
00889	200	21334
0088a	200	21618
0088b	200	19928
0088c	200	20225
0088d	200	22339
0088e	200	21332
0088f	200	20555
00890	200	21012
00891	200	17665
00892	200	20008
00893	200	21224
00894	200	19076
00895	200	20818
00896	200	21825
00897	200	19766
00898	200	21368
00899	200	20186
0089a	200	21762
0089b	200	20588
0089c	200	20195
0089d	200	19300
0089e	200	21125
0089f	200	19648
008a0	200	21800
008a1	200	20592
008a2	200	19850
008a3	200	21064
008a4	200	20430
008a5	200	19335
008a6	200	21323
008a7	200	19816
008a8	200	20274
008a9	200	20777
008aa	200	18404
008ab	200	19962
008ac	200	21139
008ad	200	20272
008ae	200	20040
008af	200	22265
008b0	200	18823
008b1	200	19497
008b2	200	20589
008b3	200	19810
008b4	200	20347
008b5	200	20354
008b6	200	20434
008b7	200	20073
008b8	200	22386
008b9	200	20034
008ba	200	20746
008bb	200	21099
008bc	200	20085
008bd	200	19295
008be	200	22864
008bf	200	20743
008c0	200	19969
008c1	200	21768
008c2	200	20240
008c3	200	19296
008c4	200	20702
008c5	200	19109
008c6	200	20196
008c7	200	20969
008c8	200	19838
008c9	200	20864
008ca	200	20006
008cb	200	21012
008cc	200	20729
008cd	200	19991
008ce	200	19718
008cf	200	20468
008d0	200	20860
008d1	200	19937
008d2	200	20502
008d3	200	20434
008d4	200	21877
008d5	200	21258
008d6	200	19772
008d7	200	21689
008d8	200	20583
008d9	200	22650
008da	200	20592
008db	200	20871
008dc	200	20085
008dd	200	21441
008de	200	21294
008df	200	20826
008e0	200	21130
008e1	200	20784
008e2	200	20628
008e3	200	20285
008e4	200	19765
008e5	200	21911
008e6	200	18481
008e7	200	19889
008e8	200	19619
008e9	200	22584
008ea	200	21167
008eb	200	21172
008ec	200	20587
008ed	200	19725
008ee	200	21249
008ef	200	20344
008f0	200	19645
008f1	200	20585
008f2	200	20863
008f3	200	20512
008f4	200	21577
008f5	200	20753
008f6	200	20863
008f7	200	21552
008f8	200	21330
008f9	200	20935
008fa	200	20671
008fb	200	19736
008fc	200	20350
008fd	200	22526
008fe	200	21022
008ff	200	19302
00900	200	20941
00901	200	21055
00902	200	19332
00903	200	21027
00904	200	19889
00905	200	20777
00906	200	22061
00907	200	20043
00908	200	20039
00909	200	21637
0090a	200	22188
0090b	200	20735
0090c	200	21255
0090d	200	20011
0090e	200	19759
0090f	200	21254
00910	200	21562
00911	200	21800
00912	200	20636
00913	200	21321
00914	200	19497
00915	200	20266
00916	200	20892
00917	200	18788
00918	200	20085
00919	200	21125
0091a	200	20516
0091b	200	20562
0091c	200	23015
0091d	200	18900
0091e	200	20236
0091f	200	19481
00920	200	19715
00921	200	20387
00922	200	19455
00923	200	21362
00924	200	19612
00925	200	20359
00926	200	20048
00927	200	20702
00928	200	21020
00929	200	21920
0092a	200	20786
0092b	200	20896
0092c	200	20384
0092d	200	19529
0092e	200	20142
0092f	200	22148
00930	200	19602
00931	200	21214
00932	200	20660
00933	200	22065
00934	200	19531
00935	200	19698
00936	200	20463
00937	200	20703
00938	200	20232
00939	200	21203
0093a	200	20041
0093b	200	19883
0093c	200	20785
0093d	200	20973
0093e	200	21707
0093f	200	21649
00940	200	20278
00941	200	20353
00942	200	21375
00943	200	21322
00944	200	19303
00945	200	20822
00946	200	19021
00947	200	19377
00948	200	19694
00949	200	20354
0094a	200	20822
0094b	200	19802
0094c	200	20699
0094d	200	21570
0094e	200	18952
0094f	200	21141
00950	200	20313
00951	200	20937
00952	200	22028
00953	200	19066
00954	200	19611
00955	200	21140
00956	200	19729
00957	200	20428
00958	200	21170
00959	200	21175
0095a	200	20197
0095b	200	21451
0095c	200	20705
0095d	200	19878
0095e	200	20279
0095f	200	21723
00960	200	19681
00961	200	20546
00962	200	19877
00963	200	21515
00964	200	20554
00965	200	19847
00966	200	20035
00967	200	19800
00968	200	20159
00969	200	20812
0096a	200	22227
0096b	200	21102
0096c	200	20241
0096d	200	21056
0096e	200	21332
0096f	200	19999
00970	200	19881
00971	200	20110
00972	200	20280
00973	200	19489
00974	200	20903
00975	200	22109
00976	200	20902
00977	200	21205
00978	200	22340
00979	200	20970
0097a	200	21491
0097b	200	19417
0097c	200	21094
0097d	200	20200
0097e	200	19956
0097f	200	19659
00980	200	19615
00981	200	20429
00982	200	20587
00983	200	19301
00984	200	21015
00985	200	20594
00986	200	22841
00987	200	21054
00988	200	21083
00989	200	19192
0098a	200	20240
0098b	200	20200
0098c	200	21380
0098d	200	20702
0098e	200	20393
0098f	200	19881
00990	200	20692
00991	200	20692
00992	200	19933
00993	200	20160
00994	200	19569
00995	200	19608
00996	200	20899
00997	200	20546
00998	200	21958
00999	200	20230
0099a	200	21875
0099b	200	21286
0099c	200	21687
0099d	200	21951
0099e	200	18899
0099f	200	21016
009a0	200	21327
009a1	200	20973
009a2	200	22411
009a3	200	20671
009a4	200	19417
009a5	200	19919
009a6	200	21481
009a7	200	21993
009a8	200	20195
009a9	200	21709
009aa	200	20191
009ab	200	18749
009ac	200	21487
009ad	200	20972
009ae	200	20506
009af	200	19761
009b0	200	21169
009b1	200	19448
009b2	200	19872
009b3	200	19336
009b4	200	20625
009b5	200	20346
009b6	200	21020
009b7	200	20156
009b8	200	19175
009b9	200	19496
009ba	200	18667
009bb	200	20265
009bc	200	20907
009bd	200	22033
009be	200	22851
009bf	200	20792
009c0	200	20591
009c1	200	20515
009c2	200	19531
009c3	200	17972
009c4	200	21757
009c5	200	19226
009c6	200	20855
009c7	200	20987
009c8	200	19480
009c9	200	20585
009ca	200	21683
009cb	200	22422
009cc	200	20274
009cd	200	20319
009ce	200	19769
009cf	200	19036
009d0	200	21130
009d1	200	20008
009d2	200	21334
009d3	200	22541
009d4	200	20238
009d5	200	22022
009d6	200	23321
009d7	200	20125
009d8	200	22188
009d9	200	20828
009da	200	21206
009db	200	22491
009dc	200	21407
009dd	200	19959
009de	200	21249
009df	200	20114
009e0	200	21285
009e1	200	18946
009e2	200	20658
009e3	200	20315
009e4	200	20662
009e5	200	20546
009e6	200	21950
009e7	200	19220
009e8	200	21521
009e9	200	22272
009ea	200	21088
009eb	200	20411
009ec	200	21290
009ed	200	21606
009ee	200	20848
009ef	200	20784
009f0	200	19459
009f1	200	19267
009f2	200	21848
009f3	200	20159
009f4	200	20349
009f5	200	21286
009f6	200	20425
009f7	200	20748
009f8	200	21761
009f9	200	20504
009fa	200	22151
009fb	200	21722
009fc	200	19736
009fd	200	20898
009fe	200	20069
009ff	200	19883
00a00	200	22887
00a01	200	21096
00a02	200	21603
00a03	200	20869
00a04	200	20589
00a05	200	21252
00a06	200	19917
00a07	200	19287
00a08	200	21404
00a09	200	20983
00a0a	200	20234
00a0b	200	21810
00a0c	200	18129
00a0d	200	20463
00a0e	200	20206
00a0f	200	19310
00a10	200	20832
00a11	200	21957
00a12	200	19797
00a13	200	20899
00a14	200	20423
00a15	200	21102
00a16	200	21878
00a17	200	21016
00a18	200	21673
00a19	200	20386
00a1a	200	20096
00a1b	200	20203
00a1c	200	20974
00a1d	200	21950
00a1e	200	19646
00a1f	200	21952
00a20	200	19567
00a21	200	21632
00a22	200	21186
00a23	200	20945
00a24	200	20310
00a25	200	20676
00a26	200	19759
00a27	200	20851
00a28	200	20747
00a29	200	21331
00a2a	200	20237
00a2b	200	22389
00a2c	200	21015
00a2d	200	20127
00a2e	200	19956
00a2f	200	22274
00a30	200	20466
00a31	200	20594
00a32	200	19576
00a33	200	21734
00a34	200	21727
00a35	200	19766
00a36	200	20944
00a37	200	21020
00a38	200	19927
00a39	200	21724
00a3a	200	22395
00a3b	200	21054
00a3c	200	21101
00a3d	200	20036
00a3e	200	21911
00a3f	200	22143
00a40	200	21479
00a41	200	20009
00a42	200	20512
00a43	200	21290
00a44	200	20423
00a45	200	20037
00a46	200	19814
00a47	200	20504
00a48	200	19150
00a49	200	20354
00a4a	200	20417
00a4b	200	19574
00a4c	200	20583
00a4d	200	20542
00a4e	200	20467
00a4f	200	20751
00a50	200	20630
00a51	200	22922
00a52	200	20113
00a53	200	20782
00a54	200	20677
00a55	200	19762
00a56	200	20746
00a57	200	20355
00a58	200	20855
00a59	200	20193
00a5a	200	19258
00a5b	200	20706
00a5c	200	20360
00a5d	200	22302
00a5e	200	19793
00a5f	200	22011
00a60	200	20982
00a61	200	21717
00a62	200	21450
00a63	200	21727
00a64	200	21756
00a65	200	21262
00a66	200	20313
00a67	200	19762
00a68	200	19767
00a69	200	20621
00a6a	200	19737
00a6b	200	21523
00a6c	200	19573
00a6d	200	22111
00a6e	200	21374
00a6f	200	20512
00a70	200	20781
00a71	200	21176
00a72	200	20784
00a73	200	20347
00a74	200	21094
00a75	200	21128
00a76	200	20741
00a77	200	21289
00a78	200	20711
00a79	200	19727
00a7a	200	17894
00a7b	200	20935
00a7c	200	19842
00a7d	200	20506
00a7e	200	20900
00a7f	200	20986
00a80	200	19183
00a81	200	21990
00a82	200	19958
00a83	200	20546
00a84	200	20758
00a85	200	22146
00a86	200	20648
00a87	200	19730
00a88	200	21607
00a89	200	20749
00a8a	200	20398
00a8b	200	19654
00a8c	200	20941
00a8d	200	21019
00a8e	200	20661
00a8f	200	20702
00a90	200	19929
00a91	200	20155
00a92	200	21251
00a93	200	21209
00a94	200	20713
00a95	200	21088
00a96	200	20273
00a97	200	19758
00a98	200	18865
00a99	200	20984
00a9a	200	23518
00a9b	200	20077
00a9c	200	21369
00a9d	200	20269
00a9e	200	21168
00a9f	200	20897
00aa0	200	20268
00aa1	200	21392
00aa2	200	20357
00aa3	200	20209
00aa4	200	22470
00aa5	200	19928
00aa6	200	21863
00aa7	200	19307
00aa8	200	20860
00aa9	200	19799
00aaa	200	22225
00aab	200	19850
00aac	200	19933
00aad	200	21089
00aae	200	20942
00aaf	200	20709
00ab0	200	20459
00ab1	200	22653
00ab2	200	22066
00ab3	200	20122
00ab4	200	20777
00ab5	200	21335
00ab6	200	20203
00ab7	200	20307
00ab8	200	20745
00ab9	200	20743
00aba	200	21101
00abb	200	21337
00abc	200	21105
00abd	200	19457
00abe	200	21909
00abf	200	21753
00ac0	200	20633
00ac1	200	19808
00ac2	200	20706
00ac3	200	21606
00ac4	200	21411
00ac5	200	19806
00ac6	200	20587
00ac7	200	20546
00ac8	200	19302
00ac9	200	20008
00aca	200	20892
00acb	200	20981
00acc	200	21220
00acd	200	20858
00ace	200	20119
00acf	200	21302
00ad0	200	20597
00ad1	200	21251
00ad2	200	21865
00ad3	200	19680
00ad4	200	21569
00ad5	200	20538
00ad6	200	20261
00ad7	200	19695
00ad8	200	20002
00ad9	200	20156
00ada	200	21995
00adb	200	21514
00adc	200	20150
00add	200	19523
00ade	200	22113
00adf	200	21248
00ae0	200	19722
00ae1	200	20360
00ae2	200	20821
00ae3	200	20501
00ae4	200	19649
00ae5	200	22224
00ae6	200	20240
00ae7	200	20708
00ae8	200	20511
00ae9	200	21565
00aea	200	20745
00aeb	200	21088
00aec	200	18562
00aed	200	19418
00aee	200	21254
00aef	200	20775
00af0	200	19605
00af1	200	19772
00af2	200	22345
00af3	200	21520
00af4	200	20393
00af5	200	21216
00af6	200	19774
00af7	200	21455
00af8	200	22459
00af9	200	22303
00afa	200	22304
00afb	200	20279
00afc	200	19683
00afd	200	21210
00afe	200	20124
00aff	200	20428
00b00	200	21010
00b01	200	22154
00b02	200	20754
00b03	200	20163
00b04	200	20167
00b05	200	19103
00b06	200	19528
00b07	200	22003
00b08	200	19147
00b09	200	21591
00b0a	200	19255
00b0b	200	19605
00b0c	200	21514
00b0d	200	20344
00b0e	200	21455
00b0f	200	20239
00b10	200	19638
00b11	200	20939
00b12	200	21051
00b13	200	19492
00b14	200	19567
00b15	200	21130
00b16	200	19453
00b17	200	22113
00b18	200	19642
00b19	200	18667
00b1a	200	20508
00b1b	200	21253
00b1c	200	21251
00b1d	200	21570
00b1e	200	19841
00b1f	200	22545
00b20	200	20238
00b21	200	18757
00b22	200	22540
00b23	200	21916
00b24	200	22227
00b25	200	19028
00b26	200	20030
00b27	200	20657
00b28	200	20432
00b29	200	20819
00b2a	200	19929
00b2b	200	22506
00b2c	200	21445
00b2d	200	19215
00b2e	200	20393
00b2f	200	20012
00b30	200	19415
00b31	200	19058
00b32	200	21561
00b33	200	21600
00b34	200	19558
00b35	200	19854
00b36	200	19333
00b37	200	20519
00b38	200	22122
00b39	200	21870
00b3a	200	20701
00b3b	200	19615
00b3c	200	20463
00b3d	200	21989
00b3e	200	19257
00b3f	200	19024
00b40	200	20266
00b41	200	21650
00b42	200	20434
00b43	200	21092
00b44	200	22070
00b45	200	20231
00b46	200	20741
00b47	200	22037
00b48	200	21090
00b49	200	20659
00b4a	200	20666
00b4b	200	20507
00b4c	200	21082
00b4d	200	19807
00b4e	200	20235
00b4f	200	19720
00b50	200	20632
00b51	200	21262
00b52	200	21011
00b53	200	21534
00b54	200	20274
00b55	200	19997
00b56	200	22109
00b57	200	22341
00b58	200	20979
00b59	200	18520
00b5a	200	21167
00b5b	200	20473
00b5c	200	19344
00b5d	200	21097
00b5e	200	20352
00b5f	200	22183
00b60	200	21215
00b61	200	19482
00b62	200	20044
00b63	200	20741
00b64	200	21340
00b65	200	19886
00b66	200	20342
00b67	200	20268
00b68	200	21053
00b69	200	20310
00b6a	200	21542
00b6b	200	20275
00b6c	200	19886
00b6d	200	19486
00b6e	200	20624
00b6f	200	22222
00b70	200	21189
00b71	200	20820
00b72	200	19365
00b73	200	20196
00b74	200	20116
00b75	200	19613
00b76	200	18325
00b77	200	18395
00b78	200	20430
00b79	200	22076
00b7a	200	21181
00b7b	200	21528
00b7c	200	21478
00b7d	200	19646
00b7e	200	20785
00b7f	200	20631
00b80	200	21670
00b81	200	21957
00b82	200	20500
00b83	200	20662
00b84	200	20739
00b85	200	19924
00b86	200	20588
00b87	200	22889
00b88	200	21648
00b89	200	21018
00b8a	200	21999
00b8b	200	20517
00b8c	200	18752
00b8d	200	21951
00b8e	200	22035
00b8f	200	21402
00b90	200	20941
00b91	200	21359
00b92	200	19716
00b93	200	21166
00b94	200	19071
00b95	200	19464
00b96	200	22496
00b97	200	20130
00b98	200	21752
00b99	200	20434
00b9a	200	21411
00b9b	200	21172
00b9c	200	19838
00b9d	200	19962
00b9e	200	21298
00b9f	200	20675
00ba0	200	19532
00ba1	200	20435
00ba2	200	21564
00ba3	200	18710
00ba4	200	21323
00ba5	200	20268
00ba6	200	20432
00ba7	200	19957
00ba8	200	21568
00ba9	200	19611
00baa	200	20430
00bab	200	20589
00bac	200	22495
00bad	200	20662
00bae	200	19429
00baf	200	21258
00bb0	200	23515
00bb1	200	19882
00bb2	200	20513
00bb3	200	19565
00bb4	200	21528
00bb5	200	19336
00bb6	200	21329
00bb7	200	21439
00bb8	200	20747
00bb9	200	21833
00bba	200	21329
00bbb	200	21216
00bbc	200	21493
00bbd	200	20858
00bbe	200	21267
00bbf	200	20286
00bc0	200	21052
00bc1	200	21563
00bc2	200	21991
00bc3	200	20036
00bc4	200	19929
00bc5	200	20236
00bc6	200	20926
00bc7	200	20543
00bc8	200	21183
00bc9	200	19535
00bca	200	19534
00bcb	200	19728
00bcc	200	22266
00bcd	200	21374
00bce	200	20428
00bcf	200	21369
00bd0	200	20190
00bd1	200	20038
00bd2	200	20076
00bd3	200	20502
00bd4	200	20281
00bd5	200	20164
00bd6	200	21133
00bd7	200	22458
00bd8	200	20671
00bd9	200	20627
00bda	200	20325
00bdb	200	20656
00bdc	200	21904
00bdd	200	21692
00bde	200	21477
00bdf	200	20981
00be0	200	20085
00be1	200	21837
00be2	200	21264
00be3	200	20935
00be4	200	21225
00be5	200	19917
00be6	200	19918
00be7	200	20053
00be8	200	20701
00be9	200	21595
00bea	200	19115
00beb	200	20274
00bec	200	21178
00bed	200	19686
00bee	200	21951
00bef	200	20430
00bf0	200	21217
00bf1	200	20037
00bf2	200	21204
00bf3	200	21688
00bf4	200	21053
00bf5	200	19488
00bf6	200	19847
00bf7	200	21065
00bf8	200	21497
00bf9	200	21672
00bfa	200	19568
00bfb	200	20538
00bfc	200	17772
00bfd	200	20853
00bfe	200	20626
00bff	200	20633
00c00	200	22350
00c01	200	20429
00c02	200	19141
00c03	200	20481
00c04	200	20587
00c05	200	20578
00c06	200	20983
00c07	200	20356
00c08	200	21337
00c09	200	21333
00c0a	200	20578
00c0b	200	20433
00c0c	200	21286
00c0d	200	21875
00c0e	200	20039
00c0f	200	20780
00c10	200	20705
00c11	200	20666
00c12	200	20892
00c13	200	19964
00c14	200	21527
00c15	200	20149
00c16	200	19177
00c17	200	19611
00c18	200	21754
00c19	200	20071
00c1a	200	19498
00c1b	200	19893
00c1c	200	20978
00c1d	200	22462
00c1e	200	20828
00c1f	200	22808
00c20	200	20596
00c21	200	21250
00c22	200	21486
00c23	200	20388
00c24	200	20930
00c25	200	20746
00c26	200	20147
00c27	200	21127
00c28	200	20436
00c29	200	18709
00c2a	200	21594
00c2b	200	21337
00c2c	200	21011
00c2d	200	20440
00c2e	200	19481
00c2f	200	21793
00c30	200	20889
00c31	200	19921
00c32	200	20157
00c33	200	21140
00c34	200	20188
00c35	200	21240
00c36	200	21285
00c37	200	21056
00c38	200	20817
00c39	200	20313
00c3a	200	19463
00c3b	200	22304
00c3c	200	22816
00c3d	200	19291
00c3e	200	19486
00c3f	200	20544
00c40	200	22545
00c41	200	20505
00c42	200	21605
00c43	200	21019
00c44	200	21404
00c45	200	20860
00c46	200	21061
00c47	200	20784
00c48	200	20548
00c49	200	20357
00c4a	200	20160
00c4b	200	20962
00c4c	200	19996
00c4d	200	22267
00c4e	200	19335
00c4f	200	21326
00c50	200	20741
00c51	200	19253
00c52	200	20280
00c53	200	20937
00c54	200	21517
00c55	200	20548
00c56	200	19638
00c57	200	21411
00c58	200	21047
00c59	200	20742
00c5a	200	19764
00c5b	200	20901
00c5c	200	20278
00c5d	200	20227
00c5e	200	19175
00c5f	200	21472
00c60	200	21101
00c61	200	21686
00c62	200	20388
00c63	200	22382
00c64	200	21798
00c65	200	20202
00c66	200	20777
00c67	200	19883
00c68	200	22184
00c69	200	20195
00c6a	200	21028
00c6b	200	21998
00c6c	200	21954
00c6d	200	20156
00c6e	200	20650
00c6f	200	20660
00c70	200	19879
00c71	200	19568
00c72	200	20904
00c73	200	20541
00c74	200	20748
00c75	200	21483
00c76	200	22382
00c77	200	19216
00c78	200	21205
00c79	200	21442
00c7a	200	20233
00c7b	200	22036
00c7c	200	19570
00c7d	200	19725
